air_temp,dni,ghi,gti,period_end,period
21,6,18,17,2021-07-28T03:00:00Z,PT60M
21,256,125,87,2021-07-28T04:00:00Z,PT60M
23,488,284,246,2021-07-28T05:00:00Z,PT60M
25,607,449,442,2021-07-28T06:00:00Z,PT60M
25,677,598,630,2021-07-28T07:00:00Z,PT60M
26,719,718,784,2021-07-28T08:00:00Z,PT60M
28,644,766,845,2021-07-28T09:00:00Z,PT60M
29,708,822,918,2021-07-28T10:00:00Z,PT60M
30,448,715,772,2021-07-28T11:00:00Z,PT60M
30,529,699,758,2021-07-28T12:00:00Z,PT60M
30,78,449,444,2021-07-28T13:00:00Z,PT60M
30,183,400,395,2021-07-28T14:00:00Z,PT60M
30,290,315,298,2021-07-28T15:00:00Z,PT60M
31,82,158,146,2021-07-28T16:00:00Z,PT60M
29,4,42,40,2021-07-28T17:00:00Z,PT60M
27,0,0,0,2021-07-28T18:00:00Z,PT60M
27,0,0,0,2021-07-28T19:00:00Z,PT60M
26,0,0,0,2021-07-28T20:00:00Z,PT60M
25,0,0,0,2021-07-28T21:00:00Z,PT60M
24,0,0,0,2021-07-28T22:00:00Z,PT60M
23,0,0,0,2021-07-28T23:00:00Z,PT60M
23,0,0,0,2021-07-29T00:00:00Z,PT60M
23,0,0,0,2021-07-29T01:00:00Z,PT60M
22,0,0,0,2021-07-29T02:00:00Z,PT60M
22,0,14,14,2021-07-29T03:00:00Z,PT60M
22,155,110,88,2021-07-29T04:00:00Z,PT60M
23,459,274,238,2021-07-29T05:00:00Z,PT60M
25,596,440,435,2021-07-29T06:00:00Z,PT60M
25,682,591,625,2021-07-29T07:00:00Z,PT60M
26,739,715,783,2021-07-29T08:00:00Z,PT60M
29,766,797,891,2021-07-29T09:00:00Z,PT60M
29,776,833,938,2021-07-29T10:00:00Z,PT60M
29,685,792,883,2021-07-29T11:00:00Z,PT60M
29,272,570,597,2021-07-29T12:00:00Z,PT60M
29,0,68,66,2021-07-29T13:00:00Z,PT60M
29,0,44,42,2021-07-29T14:00:00Z,PT60M
28,0,48,47,2021-07-29T15:00:00Z,PT60M
28,0,88,85,2021-07-29T16:00:00Z,PT60M
25,0,43,41,2021-07-29T17:00:00Z,PT60M
24,0,1,1,2021-07-29T18:00:00Z,PT60M
24,0,0,0,2021-07-29T19:00:00Z,PT60M
23,0,0,0,2021-07-29T20:00:00Z,PT60M
23,0,0,0,2021-07-29T21:00:00Z,PT60M
23,0,0,0,2021-07-29T22:00:00Z,PT60M
22,0,0,0,2021-07-29T23:00:00Z,PT60M
22,0,0,0,2021-07-30T00:00:00Z,PT60M
22,0,0,0,2021-07-30T01:00:00Z,PT60M
22,0,0,0,2021-07-30T02:00:00Z,PT60M
22,0,8,7,2021-07-30T03:00:00Z,PT60M
22,4,83,79,2021-07-30T04:00:00Z,PT60M
23,92,206,194,2021-07-30T05:00:00Z,PT60M
24,0,243,234,2021-07-30T06:00:00Z,PT60M
24,0,265,255,2021-07-30T07:00:00Z,PT60M
24,0,202,195,2021-07-30T08:00:00Z,PT60M
25,0,216,208,2021-07-30T09:00:00Z,PT60M
25,0,231,223,2021-07-30T10:00:00Z,PT60M
25,0,311,300,2021-07-30T11:00:00Z,PT60M
25,146,536,542,2021-07-30T12:00:00Z,PT60M
25,457,584,619,2021-07-30T13:00:00Z,PT60M
26,187,399,399,2021-07-30T14:00:00Z,PT60M
26,53,244,236,2021-07-30T15:00:00Z,PT60M
26,0,123,118,2021-07-30T16:00:00Z,PT60M
25,0,38,37,2021-07-30T17:00:00Z,PT60M
24,0,1,1,2021-07-30T18:00:00Z,PT60M
24,0,0,0,2021-07-30T19:00:00Z,PT60M
23,0,0,0,2021-07-30T20:00:00Z,PT60M
22,0,0,0,2021-07-30T21:00:00Z,PT60M
21,0,0,0,2021-07-30T22:00:00Z,PT60M
20,0,0,0,2021-07-30T23:00:00Z,PT60M
20,0,0,0,2021-07-31T00:00:00Z,PT60M
20,0,0,0,2021-07-31T01:00:00Z,PT60M
20,0,0,0,2021-07-31T02:00:00Z,PT60M
20,52,18,11,2021-07-31T03:00:00Z,PT60M
19,378,132,79,2021-07-31T04:00:00Z,PT60M
22,592,295,254,2021-07-31T05:00:00Z,PT60M
24,707,464,461,2021-07-31T06:00:00Z,PT60M
24,775,618,657,2021-07-31T07:00:00Z,PT60M
26,448,619,658,2021-07-31T08:00:00Z,PT60M
28,349,655,699,2021-07-31T09:00:00Z,PT60M
28,397,700,757,2021-07-31T10:00:00Z,PT60M
29,389,690,744,2021-07-31T11:00:00Z,PT60M
29,365,631,671,2021-07-31T12:00:00Z,PT60M
29,473,592,629,2021-07-31T13:00:00Z,PT60M
29,512,488,500,2021-07-31T14:00:00Z,PT60M
29,596,373,352,2021-07-31T15:00:00Z,PT60M
29,420,204,159,2021-07-31T16:00:00Z,PT60M
27,143,62,39,2021-07-31T17:00:00Z,PT60M
25,0,1,1,2021-07-31T18:00:00Z,PT60M
25,0,0,0,2021-07-31T19:00:00Z,PT60M
23,0,0,0,2021-07-31T20:00:00Z,PT60M
22,0,0,0,2021-07-31T21:00:00Z,PT60M
21,0,0,0,2021-07-31T22:00:00Z,PT60M
20,0,0,0,2021-07-31T23:00:00Z,PT60M
20,0,0,0,2021-08-01T00:00:00Z,PT60M
20,0,0,0,2021-08-01T01:00:00Z,PT60M
20,0,0,0,2021-08-01T02:00:00Z,PT60M
20,1,14,13,2021-08-01T03:00:00Z,PT60M
20,221,117,87,2021-08-01T04:00:00Z,PT60M
23,579,291,251,2021-08-01T05:00:00Z,PT60M
26,694,458,457,2021-08-01T06:00:00Z,PT60M
26,761,610,651,2021-08-01T07:00:00Z,PT60M
27,674,694,760,2021-08-01T08:00:00Z,PT60M
29,582,738,815,2021-08-01T09:00:00Z,PT60M
30,585,770,854,2021-08-01T10:00:00Z,PT60M
30,472,722,790,2021-08-01T11:00:00Z,PT60M
30,403,650,697,2021-08-01T12:00:00Z,PT60M
30,478,592,629,2021-08-01T13:00:00Z,PT60M
30,551,500,515,2021-08-01T14:00:00Z,PT60M
31,524,358,339,2021-08-01T15:00:00Z,PT60M
31,322,191,156,2021-08-01T16:00:00Z,PT60M
29,62,53,42,2021-08-01T17:00:00Z,PT60M
27,0,1,1,2021-08-01T18:00:00Z,PT60M
27,0,0,0,2021-08-01T19:00:00Z,PT60M
26,0,0,0,2021-08-01T20:00:00Z,PT60M
25,0,0,0,2021-08-01T21:00:00Z,PT60M
25,0,0,0,2021-08-01T22:00:00Z,PT60M
24,0,0,0,2021-08-01T23:00:00Z,PT60M
23,0,0,0,2021-08-02T00:00:00Z,PT60M
22,0,0,0,2021-08-02T01:00:00Z,PT60M
21,0,0,0,2021-08-02T02:00:00Z,PT60M
21,9,13,12,2021-08-02T03:00:00Z,PT60M
21,267,117,80,2021-08-02T04:00:00Z,PT60M
24,508,276,241,2021-08-02T05:00:00Z,PT60M
26,629,441,440,2021-08-02T06:00:00Z,PT60M
26,703,593,632,2021-08-02T07:00:00Z,PT60M
28,746,715,790,2021-08-02T08:00:00Z,PT60M
30,776,800,901,2021-08-02T09:00:00Z,PT60M
31,804,842,956,2021-08-02T10:00:00Z,PT60M
32,805,832,942,2021-08-02T11:00:00Z,PT60M
32,793,773,865,2021-08-02T12:00:00Z,PT60M
32,759,669,730,2021-08-02T13:00:00Z,PT60M
31,701,530,551,2021-08-02T14:00:00Z,PT60M
31,601,367,348,2021-08-02T15:00:00Z,PT60M
31,344,188,152,2021-08-02T16:00:00Z,PT60M
28,9,40,37,2021-08-02T17:00:00Z,PT60M
26,0,0,0,2021-08-02T18:00:00Z,PT60M
27,0,0,0,2021-08-02T19:00:00Z,PT60M
26,0,0,0,2021-08-02T20:00:00Z,PT60M
25,0,0,0,2021-08-02T21:00:00Z,PT60M
23,0,0,0,2021-08-02T22:00:00Z,PT60M
22,0,0,0,2021-08-02T23:00:00Z,PT60M
23,0,0,0,2021-08-03T00:00:00Z,PT60M
23,0,0,0,2021-08-03T01:00:00Z,PT60M
22,0,0,0,2021-08-03T02:00:00Z,PT60M
22,0,9,9,2021-08-03T03:00:00Z,PT60M
22,0,72,70,2021-08-03T04:00:00Z,PT60M
23,21,180,173,2021-08-03T05:00:00Z,PT60M
24,95,272,268,2021-08-03T06:00:00Z,PT60M
24,595,559,593,2021-08-03T07:00:00Z,PT60M
25,497,631,681,2021-08-03T08:00:00Z,PT60M
26,123,551,557,2021-08-03T09:00:00Z,PT60M
26,25,481,470,2021-08-03T10:00:00Z,PT60M
25,0,205,198,2021-08-03T11:00:00Z,PT60M
25,0,57,55,2021-08-03T12:00:00Z,PT60M
25,0,62,60,2021-08-03T13:00:00Z,PT60M
25,0,91,88,2021-08-03T14:00:00Z,PT60M
24,25,185,178,2021-08-03T15:00:00Z,PT60M
24,58,144,133,2021-08-03T16:00:00Z,PT60M
23,21,45,40,2021-08-03T17:00:00Z,PT60M
22,0,0,0,2021-08-03T18:00:00Z,PT60M
22,0,0,0,2021-08-03T19:00:00Z,PT60M
21,0,0,0,2021-08-03T20:00:00Z,PT60M
20,0,0,0,2021-08-03T21:00:00Z,PT60M
20,0,0,0,2021-08-03T22:00:00Z,PT60M
19,0,0,0,2021-08-03T23:00:00Z,PT60M
19,0,0,0,2021-08-04T00:00:00Z,PT60M
19,0,0,0,2021-08-04T01:00:00Z,PT60M
19,0,0,0,2021-08-04T02:00:00Z,PT60M
18,56,15,8,2021-08-04T03:00:00Z,PT60M
18,425,127,72,2021-08-04T04:00:00Z,PT60M
20,629,290,251,2021-08-04T05:00:00Z,PT60M
23,741,459,461,2021-08-04T06:00:00Z,PT60M
23,806,613,660,2021-08-04T07:00:00Z,PT60M
25,841,737,822,2021-08-04T08:00:00Z,PT60M
26,862,821,933,2021-08-04T09:00:00Z,PT60M
27,866,859,982,2021-08-04T10:00:00Z,PT60M
28,856,845,964,2021-08-04T11:00:00Z,PT60M
28,823,780,879,2021-08-04T12:00:00Z,PT60M
28,741,661,724,2021-08-04T13:00:00Z,PT60M
28,731,533,558,2021-08-04T14:00:00Z,PT60M
28,629,368,351,2021-08-04T15:00:00Z,PT60M
27,465,199,153,2021-08-04T16:00:00Z,PT60M
25,134,53,32,2021-08-04T17:00:00Z,PT60M
23,0,0,0,2021-08-04T18:00:00Z,PT60M
23,0,0,0,2021-08-04T19:00:00Z,PT60M
22,0,0,0,2021-08-04T20:00:00Z,PT60M
20,0,0,0,2021-08-04T21:00:00Z,PT60M
20,0,0,0,2021-08-04T22:00:00Z,PT60M
20,0,0,0,2021-08-04T23:00:00Z,PT60M
20,0,0,0,2021-08-05T00:00:00Z,PT60M
19,0,0,0,2021-08-05T01:00:00Z,PT60M
19,0,0,0,2021-08-05T02:00:00Z,PT60M
19,7,10,9,2021-08-05T03:00:00Z,PT60M
19,335,117,73,2021-08-05T04:00:00Z,PT60M
21,566,278,243,2021-08-05T05:00:00Z,PT60M
24,507,407,406,2021-08-05T06:00:00Z,PT60M
24,738,595,640,2021-08-05T07:00:00Z,PT60M
26,788,720,802,2021-08-05T08:00:00Z,PT60M
28,814,805,914,2021-08-05T09:00:00Z,PT60M
29,828,843,964,2021-08-05T10:00:00Z,PT60M
30,819,829,946,2021-08-05T11:00:00Z,PT60M
30,546,685,754,2021-08-05T12:00:00Z,PT60M
30,479,579,618,2021-08-05T13:00:00Z,PT60M
29,76,325,322,2021-08-05T14:00:00Z,PT60M
29,6,221,213,2021-08-05T15:00:00Z,PT60M
29,17,134,128,2021-08-05T16:00:00Z,PT60M
27,11,38,35,2021-08-05T17:00:00Z,PT60M
25,0,0,0,2021-08-05T18:00:00Z,PT60M
25,0,0,0,2021-08-05T19:00:00Z,PT60M
24,0,0,0,2021-08-05T20:00:00Z,PT60M
22,0,0,0,2021-08-05T21:00:00Z,PT60M
22,0,0,0,2021-08-05T22:00:00Z,PT60M
21,0,0,0,2021-08-05T23:00:00Z,PT60M
21,0,0,0,2021-08-06T00:00:00Z,PT60M
20,0,0,0,2021-08-06T01:00:00Z,PT60M
20,0,0,0,2021-08-06T02:00:00Z,PT60M
19,27,11,8,2021-08-06T03:00:00Z,PT60M
20,293,110,72,2021-08-06T04:00:00Z,PT60M
23,507,267,236,2021-08-06T05:00:00Z,PT60M
25,626,432,436,2021-08-06T06:00:00Z,PT60M
25,698,584,628,2021-08-06T07:00:00Z,PT60M
27,740,706,786,2021-08-06T08:00:00Z,PT60M
30,767,789,894,2021-08-06T09:00:00Z,PT60M
31,680,789,893,2021-08-06T10:00:00Z,PT60M
32,743,801,911,2021-08-06T11:00:00Z,PT60M
32,578,696,772,2021-08-06T12:00:00Z,PT60M
32,524,591,638,2021-08-06T13:00:00Z,PT60M
32,373,440,452,2021-08-06T14:00:00Z,PT60M
31,222,283,273,2021-08-06T15:00:00Z,PT60M
30,24,126,120,2021-08-06T16:00:00Z,PT60M
27,74,40,28,2021-08-06T17:00:00Z,PT60M
25,0,0,0,2021-08-06T18:00:00Z,PT60M
24,0,0,0,2021-08-06T19:00:00Z,PT60M
23,0,0,0,2021-08-06T20:00:00Z,PT60M
22,0,0,0,2021-08-06T21:00:00Z,PT60M
22,0,0,0,2021-08-06T22:00:00Z,PT60M
22,0,0,0,2021-08-06T23:00:00Z,PT60M
21,0,0,0,2021-08-07T00:00:00Z,PT60M
22,0,0,0,2021-08-07T01:00:00Z,PT60M
22,0,0,0,2021-08-07T02:00:00Z,PT60M
22,4,9,8,2021-08-07T03:00:00Z,PT60M
22,161,95,74,2021-08-07T04:00:00Z,PT60M
23,423,249,223,2021-08-07T05:00:00Z,PT60M
25,544,410,414,2021-08-07T06:00:00Z,PT60M
26,546,539,574,2021-08-07T07:00:00Z,PT60M
27,429,607,656,2021-08-07T08:00:00Z,PT60M
27,363,645,696,2021-08-07T09:00:00Z,PT60M
28,622,772,871,2021-08-07T10:00:00Z,PT60M
29,671,778,880,2021-08-07T11:00:00Z,PT60M
29,602,700,779,2021-08-07T12:00:00Z,PT60M
29,440,563,604,2021-08-07T13:00:00Z,PT60M
27,164,376,376,2021-08-07T14:00:00Z,PT60M
25,2,181,175,2021-08-07T15:00:00Z,PT60M
24,9,108,104,2021-08-07T16:00:00Z,PT60M
23,0,23,22,2021-08-07T17:00:00Z,PT60M
22,0,0,0,2021-08-07T18:00:00Z,PT60M
22,0,0,0,2021-08-07T19:00:00Z,PT60M
21,0,0,0,2021-08-07T20:00:00Z,PT60M
21,0,0,0,2021-08-07T21:00:00Z,PT60M
20,0,0,0,2021-08-07T22:00:00Z,PT60M
20,0,0,0,2021-08-07T23:00:00Z,PT60M
20,0,0,0,2021-08-08T00:00:00Z,PT60M
20,0,0,0,2021-08-08T01:00:00Z,PT60M
19,0,0,0,2021-08-08T02:00:00Z,PT60M
19,0,2,2,2021-08-08T03:00:00Z,PT60M
19,0,35,34,2021-08-08T04:00:00Z,PT60M
20,0,34,33,2021-08-08T05:00:00Z,PT60M
20,21,186,181,2021-08-08T06:00:00Z,PT60M
21,284,461,476,2021-08-08T07:00:00Z,PT60M
23,108,482,483,2021-08-08T08:00:00Z,PT60M
24,0,418,403,2021-08-08T09:00:00Z,PT60M
26,291,624,666,2021-08-08T10:00:00Z,PT60M
28,365,663,720,2021-08-08T11:00:00Z,PT60M
28,439,641,698,2021-08-08T12:00:00Z,PT60M
28,484,571,617,2021-08-08T13:00:00Z,PT60M
28,366,426,440,2021-08-08T14:00:00Z,PT60M
28,113,245,238,2021-08-08T15:00:00Z,PT60M
28,7,111,107,2021-08-08T16:00:00Z,PT60M
27,0,27,26,2021-08-08T17:00:00Z,PT60M
26,0,0,0,2021-08-08T18:00:00Z,PT60M
25,0,0,0,2021-08-08T19:00:00Z,PT60M
24,0,0,0,2021-08-08T20:00:00Z,PT60M
23,0,0,0,2021-08-08T21:00:00Z,PT60M
22,0,0,0,2021-08-08T22:00:00Z,PT60M
22,0,0,0,2021-08-08T23:00:00Z,PT60M
22,0,0,0,2021-08-09T00:00:00Z,PT60M
22,0,0,0,2021-08-09T01:00:00Z,PT60M
21,0,0,0,2021-08-09T02:00:00Z,PT60M
21,0,6,6,2021-08-09T03:00:00Z,PT60M
21,53,74,67,2021-08-09T04:00:00Z,PT60M
23,324,223,204,2021-08-09T05:00:00Z,PT60M
25,479,387,391,2021-08-09T06:00:00Z,PT60M
25,576,538,578,2021-08-09T07:00:00Z,PT60M
27,628,658,731,2021-08-09T08:00:00Z,PT60M
29,348,631,680,2021-08-09T09:00:00Z,PT60M
29,23,488,477,2021-08-09T10:00:00Z,PT60M
29,0,266,257,2021-08-09T11:00:00Z,PT60M
29,0,261,251,2021-08-09T12:00:00Z,PT60M
29,0,157,152,2021-08-09T13:00:00Z,PT60M
28,0,154,148,2021-08-09T14:00:00Z,PT60M
28,0,84,81,2021-08-09T15:00:00Z,PT60M
28,0,47,45,2021-08-09T16:00:00Z,PT60M
26,0,15,14,2021-08-09T17:00:00Z,PT60M
25,0,0,0,2021-08-09T18:00:00Z,PT60M
25,0,0,0,2021-08-09T19:00:00Z,PT60M
25,0,0,0,2021-08-09T20:00:00Z,PT60M
24,0,0,0,2021-08-09T21:00:00Z,PT60M
24,0,0,0,2021-08-09T22:00:00Z,PT60M
23,0,0,0,2021-08-09T23:00:00Z,PT60M
23,0,0,0,2021-08-10T00:00:00Z,PT60M
23,0,0,0,2021-08-10T01:00:00Z,PT60M
23,0,0,0,2021-08-10T02:00:00Z,PT60M
23,0,2,2,2021-08-10T03:00:00Z,PT60M
23,0,54,52,2021-08-10T04:00:00Z,PT60M
23,16,164,157,2021-08-10T05:00:00Z,PT60M
24,2,215,208,2021-08-10T06:00:00Z,PT60M
24,0,219,211,2021-08-10T07:00:00Z,PT60M
26,0,311,300,2021-08-10T08:00:00Z,PT60M
28,0,307,296,2021-08-10T09:00:00Z,PT60M
28,0,134,129,2021-08-10T10:00:00Z,PT60M
29,0,321,309,2021-08-10T11:00:00Z,PT60M
29,0,191,184,2021-08-10T12:00:00Z,PT60M
29,0,279,269,2021-08-10T13:00:00Z,PT60M
29,0,204,197,2021-08-10T14:00:00Z,PT60M
28,0,158,152,2021-08-10T15:00:00Z,PT60M
28,77,125,114,2021-08-10T16:00:00Z,PT60M
26,6,23,22,2021-08-10T17:00:00Z,PT60M
25,0,0,0,2021-08-10T18:00:00Z,PT60M
25,0,0,0,2021-08-10T19:00:00Z,PT60M
24,0,0,0,2021-08-10T20:00:00Z,PT60M
23,0,0,0,2021-08-10T21:00:00Z,PT60M
22,0,0,0,2021-08-10T22:00:00Z,PT60M
22,0,0,0,2021-08-10T23:00:00Z,PT60M
21,0,0,0,2021-08-11T00:00:00Z,PT60M
21,0,0,0,2021-08-11T01:00:00Z,PT60M
21,0,0,0,2021-08-11T02:00:00Z,PT60M
20,0,2,2,2021-08-11T03:00:00Z,PT60M
20,1,53,51,2021-08-11T04:00:00Z,PT60M
22,50,164,158,2021-08-11T05:00:00Z,PT60M
23,13,263,254,2021-08-11T06:00:00Z,PT60M
23,228,437,450,2021-08-11T07:00:00Z,PT60M
25,76,467,466,2021-08-11T08:00:00Z,PT60M
27,114,514,521,2021-08-11T09:00:00Z,PT60M
28,0,236,228,2021-08-11T10:00:00Z,PT60M
29,0,209,201,2021-08-11T11:00:00Z,PT60M
29,0,228,220,2021-08-11T12:00:00Z,PT60M
29,0,306,296,2021-08-11T13:00:00Z,PT60M
29,0,172,166,2021-08-11T14:00:00Z,PT60M
29,0,139,134,2021-08-11T15:00:00Z,PT60M
28,0,76,74,2021-08-11T16:00:00Z,PT60M
27,0,19,19,2021-08-11T17:00:00Z,PT60M
25,0,0,0,2021-08-11T18:00:00Z,PT60M
25,0,0,0,2021-08-11T19:00:00Z,PT60M
24,0,0,0,2021-08-11T20:00:00Z,PT60M
24,0,0,0,2021-08-11T21:00:00Z,PT60M
23,0,0,0,2021-08-11T22:00:00Z,PT60M
22,0,0,0,2021-08-11T23:00:00Z,PT60M
22,0,0,0,2021-08-12T00:00:00Z,PT60M
22,0,0,0,2021-08-12T01:00:00Z,PT60M
22,0,0,0,2021-08-12T02:00:00Z,PT60M
21,0,1,1,2021-08-12T03:00:00Z,PT60M
21,0,51,49,2021-08-12T04:00:00Z,PT60M
22,0,113,109,2021-08-12T05:00:00Z,PT60M
24,16,237,230,2021-08-12T06:00:00Z,PT60M
24,551,527,570,2021-08-12T07:00:00Z,PT60M
25,752,688,778,2021-08-12T08:00:00Z,PT60M
26,757,765,878,2021-08-12T09:00:00Z,PT60M
27,367,664,726,2021-08-12T10:00:00Z,PT60M
28,575,733,828,2021-08-12T11:00:00Z,PT60M
28,297,584,625,2021-08-12T12:00:00Z,PT60M
28,116,440,442,2021-08-12T13:00:00Z,PT60M
28,95,340,336,2021-08-12T14:00:00Z,PT60M
27,133,252,246,2021-08-12T15:00:00Z,PT60M
27,46,109,100,2021-08-12T16:00:00Z,PT60M
25,38,31,25,2021-08-12T17:00:00Z,PT60M
24,0,0,0,2021-08-12T18:00:00Z,PT60M
24,0,0,0,2021-08-12T19:00:00Z,PT60M
22,0,0,0,2021-08-12T20:00:00Z,PT60M
21,0,0,0,2021-08-12T21:00:00Z,PT60M
21,0,0,0,2021-08-12T22:00:00Z,PT60M
20,0,0,0,2021-08-12T23:00:00Z,PT60M
20,0,0,0,2021-08-13T00:00:00Z,PT60M
20,0,0,0,2021-08-13T01:00:00Z,PT60M
19,0,0,0,2021-08-13T02:00:00Z,PT60M
18,0,1,1,2021-08-13T03:00:00Z,PT60M
18,29,71,65,2021-08-13T04:00:00Z,PT60M
19,131,195,184,2021-08-13T05:00:00Z,PT60M
20,181,314,314,2021-08-13T06:00:00Z,PT60M
20,41,357,350,2021-08-13T07:00:00Z,PT60M
22,0,365,352,2021-08-13T08:00:00Z,PT60M
23,0,376,363,2021-08-13T09:00:00Z,PT60M
24,0,356,343,2021-08-13T10:00:00Z,PT60M
24,0,362,350,2021-08-13T11:00:00Z,PT60M
24,0,308,297,2021-08-13T12:00:00Z,PT60M
24,64,387,382,2021-08-13T13:00:00Z,PT60M
24,185,374,377,2021-08-13T14:00:00Z,PT60M
24,129,252,246,2021-08-13T15:00:00Z,PT60M
24,95,131,121,2021-08-13T16:00:00Z,PT60M
22,0,22,22,2021-08-13T17:00:00Z,PT60M
21,0,0,0,2021-08-13T18:00:00Z,PT60M
20,0,0,0,2021-08-13T19:00:00Z,PT60M
20,0,0,0,2021-08-13T20:00:00Z,PT60M
19,0,0,0,2021-08-13T21:00:00Z,PT60M
18,0,0,0,2021-08-13T22:00:00Z,PT60M
18,0,0,0,2021-08-13T23:00:00Z,PT60M
18,0,0,0,2021-08-14T00:00:00Z,PT60M
18,0,0,0,2021-08-14T01:00:00Z,PT60M
17,0,0,0,2021-08-14T02:00:00Z,PT60M
16,0,1,1,2021-08-14T03:00:00Z,PT60M
16,0,56,54,2021-08-14T04:00:00Z,PT60M
18,133,196,188,2021-08-14T05:00:00Z,PT60M
20,398,368,375,2021-08-14T06:00:00Z,PT60M
20,759,580,641,2021-08-14T07:00:00Z,PT60M
22,837,714,816,2021-08-14T08:00:00Z,PT60M
24,724,758,871,2021-08-14T09:00:00Z,PT60M
25,793,818,950,2021-08-14T10:00:00Z,PT60M
26,636,757,865,2021-08-14T11:00:00Z,PT60M
26,555,678,761,2021-08-14T12:00:00Z,PT60M
26,680,621,693,2021-08-14T13:00:00Z,PT60M
26,707,501,538,2021-08-14T14:00:00Z,PT60M
26,596,334,329,2021-08-14T15:00:00Z,PT60M
26,363,161,131,2021-08-14T16:00:00Z,PT60M
24,63,29,20,2021-08-14T17:00:00Z,PT60M
23,0,0,0,2021-08-14T18:00:00Z,PT60M
23,0,0,0,2021-08-14T19:00:00Z,PT60M
21,0,0,0,2021-08-14T20:00:00Z,PT60M
20,0,0,0,2021-08-14T21:00:00Z,PT60M
19,0,0,0,2021-08-14T22:00:00Z,PT60M
18,0,0,0,2021-08-14T23:00:00Z,PT60M
18,0,0,0,2021-08-15T00:00:00Z,PT60M
18,0,0,0,2021-08-15T01:00:00Z,PT60M
17,0,0,0,2021-08-15T02:00:00Z,PT60M
17,0,1,1,2021-08-15T03:00:00Z,PT60M
17,0,42,40,2021-08-15T04:00:00Z,PT60M
19,0,107,103,2021-08-15T05:00:00Z,PT60M
21,0,166,160,2021-08-15T06:00:00Z,PT60M
21,12,316,307,2021-08-15T07:00:00Z,PT60M
22,113,464,469,2021-08-15T08:00:00Z,PT60M
24,218,569,598,2021-08-15T09:00:00Z,PT60M
25,0,352,340,2021-08-15T10:00:00Z,PT60M
24,0,283,273,2021-08-15T11:00:00Z,PT60M
24,0,179,173,2021-08-15T12:00:00Z,PT60M
24,0,205,198,2021-08-15T13:00:00Z,PT60M
24,0,158,152,2021-08-15T14:00:00Z,PT60M
24,0,119,115,2021-08-15T15:00:00Z,PT60M
25,34,81,75,2021-08-15T16:00:00Z,PT60M
23,20,23,20,2021-08-15T17:00:00Z,PT60M
22,0,0,0,2021-08-15T18:00:00Z,PT60M
22,0,0,0,2021-08-15T19:00:00Z,PT60M
21,0,0,0,2021-08-15T20:00:00Z,PT60M
20,0,0,0,2021-08-15T21:00:00Z,PT60M
19,0,0,0,2021-08-15T22:00:00Z,PT60M
18,0,0,0,2021-08-15T23:00:00Z,PT60M
18,0,0,0,2021-08-16T00:00:00Z,PT60M
18,0,0,0,2021-08-16T01:00:00Z,PT60M
18,0,0,0,2021-08-16T02:00:00Z,PT60M
18,0,3,3,2021-08-16T03:00:00Z,PT60M
18,0,46,44,2021-08-16T04:00:00Z,PT60M
20,0,134,129,2021-08-16T05:00:00Z,PT60M
22,58,245,242,2021-08-16T06:00:00Z,PT60M
22,222,428,445,2021-08-16T07:00:00Z,PT60M
25,665,658,746,2021-08-16T08:00:00Z,PT60M
27,742,755,874,2021-08-16T09:00:00Z,PT60M
29,789,800,935,2021-08-16T10:00:00Z,PT60M
30,527,698,787,2021-08-16T11:00:00Z,PT60M
30,314,571,612,2021-08-16T12:00:00Z,PT60M
30,652,596,668,2021-08-16T13:00:00Z,PT60M
29,591,459,493,2021-08-16T14:00:00Z,PT60M
29,554,312,308,2021-08-16T15:00:00Z,PT60M
29,312,143,119,2021-08-16T16:00:00Z,PT60M
27,20,22,19,2021-08-16T17:00:00Z,PT60M
25,0,0,0,2021-08-16T18:00:00Z,PT60M
25,0,0,0,2021-08-16T19:00:00Z,PT60M
23,0,0,0,2021-08-16T20:00:00Z,PT60M
22,0,0,0,2021-08-16T21:00:00Z,PT60M
21,0,0,0,2021-08-16T22:00:00Z,PT60M
21,0,0,0,2021-08-16T23:00:00Z,PT60M
21,0,0,0,2021-08-17T00:00:00Z,PT60M
20,0,0,0,2021-08-17T01:00:00Z,PT60M
20,0,0,0,2021-08-17T02:00:00Z,PT60M
19,6,3,3,2021-08-17T03:00:00Z,PT60M
19,250,83,57,2021-08-17T04:00:00Z,PT60M
22,489,235,216,2021-08-17T05:00:00Z,PT60M
24,626,400,419,2021-08-17T06:00:00Z,PT60M
24,706,552,614,2021-08-17T07:00:00Z,PT60M
26,749,674,773,2021-08-17T08:00:00Z,PT60M
28,594,699,796,2021-08-17T09:00:00Z,PT60M
29,446,677,759,2021-08-17T10:00:00Z,PT60M
30,367,636,701,2021-08-17T11:00:00Z,PT60M
30,175,513,535,2021-08-17T12:00:00Z,PT60M
30,2,353,340,2021-08-17T13:00:00Z,PT60M
30,0,217,209,2021-08-17T14:00:00Z,PT60M
30,0,136,132,2021-08-17T15:00:00Z,PT60M
29,5,101,97,2021-08-17T16:00:00Z,PT60M
28,0,16,16,2021-08-17T17:00:00Z,PT60M
26,0,0,0,2021-08-17T18:00:00Z,PT60M
25,0,0,0,2021-08-17T19:00:00Z,PT60M
24,0,0,0,2021-08-17T20:00:00Z,PT60M
24,0,0,0,2021-08-17T21:00:00Z,PT60M
